V 1
N FB-N01-L::LEVEL
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-N08-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-N03-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-P08-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-P09-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-P10-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 0.0 0 D
N FB-P11-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
D 2018 09 27 11 20 0.0 0 D
D 2018 09 27 11 25 0.0 0 D
D 2018 09 27 11 30 --- 4 D
N FB-P12-R::RAIN
D 2018 09 27 11 05 0.0 0 D
D 2018 09 27 11 10 0.0 0 D
D 2018 09 27 11 15 0.0 0 D
